ID,date,Typ,Zimmer,Fläche,Preis,PLZ BfS,PLZ Crawler,Ort,Kanton
5050,16/03/2020,Wohnung,"2,5",60,1350,1700,1700,Fribourg,Freiburg
5050,16/03/2020,Wohnung,"2,5",60,1350,1700,1700,Fribourg,Freiburg
5050,16/03/2020,Wohnung,"2,5",60,1350,1700,1700,Fribourg,Freiburg
5051,16/03/2020,Wohnung,"5,5",152,4150,8853,8853,Lachen SZ,Schwyz
5051,16/03/2020,Wohnung,"5,5",152,4150,8853,8853,Lachen SZ,Schwyz
5051,16/03/2020,Wohnung,"5,5",152,4150,8853,8853,Lachen SZ,Schwyz
5052,16/03/2020,Maisonette / Duplex,"4,5",90,1795,8320,8320,Fehraltorf,Zürich
5054,16/03/2020,Wohnung,4,75,1150,2540,2540,Grenchen,Solothurn
5056,16/03/2020,Wohnung,3,74,1195,9470,9470,Buchs SG,St. Gallen
5056,16/03/2020,Wohnung,3,74,1195,9470,9470,Buchs SG,St. Gallen
5056,16/03/2020,Wohnung,3,74,1195,9470,9470,Buchs SG,St. Gallen
5058,16/03/2020,Wohnung,"4,5",95,2190,8804,8804,Au ZH,Zürich
5059,16/03/2020,Wohnung,"2,5",73,850,2540,2540,Grenchen,Solothurn
5060,16/03/2020,Wohnung,3,75,980,2540,2540,Grenchen,Solothurn
5063,16/03/2020,Wohnung,"2,5",56,1260,8360,8360,Eschlikon TG,Thurgau
5063,16/03/2020,Wohnung,"2,5",56,1260,8360,8360,Eschlikon TG,Thurgau
5067,22/03/2020,Wohnung,"4,5",104,3750,1290,1290,Versoix,Genf
5067,22/03/2020,Wohnung,"4,5",104,3750,1290,1290,Versoix,Genf
5067,22/03/2020,Wohnung,"4,5",104,3750,1290,1290,Versoix,Genf
5067,22/03/2020,Wohnung,"4,5",104,3750,1290,1290,Versoix,Waadt
5067,22/03/2020,Wohnung,"4,5",104,3750,1290,1290,Versoix,Waadt
5068,16/03/2020,Büro,2,65,1470,3186,3186,Düdingen,Freiburg
5070,16/03/2020,Wohnung,"4,5",110,2120,8180,8180,Bülach,Zürich
5070,16/03/2020,Wohnung,"4,5",110,2120,8180,8180,Bülach,Zürich
5070,16/03/2020,Wohnung,"4,5",110,2120,8180,8180,Bülach,Zürich
5072,16/03/2020,Wohnung,"3,5",68,1700,5074,5074,Eiken,Aargau
5077,16/03/2020,Wohnung,"3,5",84,2100,8606,8606,Nänikon,Zürich
5077,16/03/2020,Wohnung,"3,5",84,2100,8606,8606,Nänikon,Zürich
5080,16/03/2020,Wohnung,"3,5",117,2060,8910,8910,Affoltern am Albis,Zürich
5083,16/03/2020,Wohnung,"5,5",131,2630,8916,8916,Jonen,Aargau
5087,20/03/2020,Wohnung,"4,5",116,1890,8916,8916,Jonen,Aargau
5090,20/03/2020,Wohnung,"5,5",150,2340,8916,8916,Jonen,Aargau
5092,19/03/2020,Wohnung,"3,5",105,2310,8105,8105,Regensdorf,Zürich
5102,16/03/2020,Wohnung,"3,5",90,1550,6982,6982,Agno,Tessin
5102,16/03/2020,Wohnung,"3,5",90,1550,6982,6982,Agno,Tessin
5103,16/03/2020,Wohnung,"4,5",110,1280,9630,9630,Wattwil,St. Gallen
5103,16/03/2020,Wohnung,"4,5",110,1280,9630,9630,Wattwil,St. Gallen
5103,16/03/2020,Wohnung,"4,5",110,1280,9630,9630,Wattwil,St. Gallen
5104,17/03/2020,Einzelzimmer,1,14,760,8004,8004,Zürich,Zürich
5106,18/03/2020,Wohnung,"2,5",53,1960,8800,8800,Thalwil,Zürich
5107,16/03/2020,Wohnung,"3,5",68,1430,4310,4310,Rheinfelden,Aargau
5112,16/03/2020,Wohnung,"2,5",58,1620,1820,1820,Montreux,Waadt
5112,16/03/2020,Wohnung,"2,5",58,1620,1820,1820,Montreux,Waadt
5114,16/03/2020,Wohnung,"4,5",108,1749,2300,2300,La Chaux-de-Fonds,Neuchâtel
5115,16/03/2020,Wohnung,"4,5",141,2166,2300,2300,La Chaux-de-Fonds,Neuchâtel
5116,16/03/2020,Wohnung,"4,5",115,1798,2300,2300,La Chaux-de-Fonds,Neuchâtel
5117,16/03/2020,Attikawohnung,"4,5",211,6950,1009,1009,Pully,Waadt
5119,16/03/2020,Möbliertes Wohnobjekt,4,110,3990,8008,8008,Zürich,Zürich
5121,16/03/2020,Einfamilienhaus,"4,5",180,4180,8810,8810,Horgen,Zürich
5122,16/03/2020,Maisonette / Duplex,"4,5",180,4180,8810,8810,Horgen,Zürich
5127,16/03/2020,Attikawohnung,"3,5",96,3700,8004,8004,Zürich,Zürich
5129,16/03/2020,Attikawohnung,"2,5",67,2720,8004,8004,Zürich,Zürich
5135,16/03/2020,Wohn- / Geschäftshaus,5,142,1850,4055,4055,Basel,Basel-Stadt
5136,16/03/2020,Wohn- / Geschäftshaus,6,154,1965,4055,4055,Basel,Basel-Stadt
5139,19/03/2020,Wohnung,"3,5",114,1990,5630,5630,Muri AG,Aargau
5139,19/03/2020,Wohnung,"3,5",114,1990,5630,5630,Muri AG,Aargau
5139,19/03/2020,Wohnung,"3,5",114,1990,5630,5630,Muri AG,Aargau
5140,19/03/2020,Wohnung,"4,5",105,1860,5630,5630,Muri AG,Aargau
5140,19/03/2020,Wohnung,"4,5",105,1860,5630,5630,Muri AG,Aargau
5140,19/03/2020,Wohnung,"4,5",105,1860,5630,5630,Muri AG,Aargau
5141,19/03/2020,Wohnung,"4,5",120,2350,6006,6006,Luzern,Luzern
5141,19/03/2020,Wohnung,"4,5",120,2350,6006,6006,Luzern,Luzern
5141,19/03/2020,Wohnung,"4,5",120,2350,6006,6006,Luzern,Luzern
5144,16/03/2020,Wohnung,"3,5",108,2200,5600,5600,Lenzburg,Aargau
5144,16/03/2020,Wohnung,"3,5",108,2200,5600,5600,Lenzburg,Aargau
5145,16/03/2020,Wohnung,"2,5",74,1610,5600,5600,Lenzburg,Aargau
5145,16/03/2020,Wohnung,"2,5",74,1610,5600,5600,Lenzburg,Aargau
5147,16/03/2020,Wohnung,3,60,2640,8006,8006,Zürich,Zürich
5148,19/03/2020,Einfamilienhaus,"5,5",160,3950,8645,8645,Jona,St. Gallen
5150,16/03/2020,Wohnung,3,110,1800,3007,3007,Bern,Bern
5150,16/03/2020,Wohnung,3,110,1800,3007,3007,Bern,Bern
5151,16/03/2020,Loft,"2,5",150,1890,6264,6264,Pfaffnau,Aargau
5151,16/03/2020,Loft,"2,5",150,1890,6264,6264,Pfaffnau,Luzern
5152,19/03/2020,Wohnung,4,87,1780,8716,8716,Schmerikon,St. Gallen
5152,19/03/2020,Wohnung,4,87,1780,8716,8716,Schmerikon,St. Gallen
5153,16/03/2020,Wohnung,"3,5",91,2260,8915,8915,Hausen am Albis,Zürich
5155,16/03/2020,Wohnung,"4,5",91,1507,4153,4153,Reinach BL,Basel-Landschaft
5155,16/03/2020,Wohnung,"4,5",91,1507,4153,4153,Reinach BL,Basel-Landschaft
5155,16/03/2020,Wohnung,"4,5",91,1507,4153,4153,Reinach BL,Basel-Landschaft
5155,16/03/2020,Wohnung,"4,5",91,1507,4153,4153,Reinach BL,Basel-Landschaft
5158,16/03/2020,Büro,1,46,660,8335,8335,Hittnau,Zürich
5165,16/03/2020,Maisonette / Duplex,"2,5",91,1740,8330,8330,Pfäffikon ZH,Zürich
5166,20/03/2020,Terrassenwohnung,"3,5",90,1990,8610,8610,Uster,Zürich
5170,17/03/2020,Wohnung,"4,5",108,1680,8196,8196,Wil ZH,Zürich
5170,17/03/2020,Wohnung,"4,5",108,1680,8196,8196,Wil ZH,Zürich
5171,16/03/2020,Wohnung,"4,5",110,2240,6206,6206,Neuenkirch,Luzern
5171,16/03/2020,Wohnung,"4,5",110,2240,6206,6206,Neuenkirch,Luzern
5171,16/03/2020,Wohnung,"4,5",110,2240,6206,6206,Neuenkirch,Luzern
5171,16/03/2020,Wohnung,"4,5",110,2240,6206,6206,Neuenkirch,Luzern
5176,19/03/2020,Wohnung,"2,5",77,1610,8304,8304,Wallisellen,Zürich
5176,19/03/2020,Wohnung,"2,5",77,1610,8304,8304,Wallisellen,Zürich
5178,17/03/2020,Wohnung,"4,5",120,1290,6213,6213,Knutwil,Luzern
5178,17/03/2020,Wohnung,"4,5",120,1290,6213,6213,Knutwil,Luzern
5180,16/03/2020,Wohnung,"4,5",73,2100,1214,1214,Vernier,Genf
5180,16/03/2020,Wohnung,"4,5",73,2100,1214,1214,Vernier,Genf
5180,16/03/2020,Wohnung,"4,5",73,2100,1214,1214,Vernier,Genf
5183,16/03/2020,Wohnung,"2,5",70,2710,8006,8006,Zürich,Zürich
5184,16/03/2020,Wohnung,"3,5",70,2430,1802,1802,Corseaux,Waadt
5185,21/03/2020,Wohnung,"2,5",63,1230,1870,1870,Monthey,Wallis
5187,16/03/2020,Dachwohnung,"5,5",207,3330,8702,8702,Zollikon,Zürich
5192,16/03/2020,Wohnung,"3,5",76,1720,5034,5034,Suhr,Aargau
5193,16/03/2020,Wohnung,"4,5",85,1150,2822,2822,Courroux,Jura
5194,16/03/2020,Wohnung,"3,5",93,1920,4057,4057,Basel,Basel-Stadt
5195,16/03/2020,Wohnung,"2,5",61,1470,8246,8246,Langwiesen,Zürich
5196,16/03/2020,Wohnung,"4,5",122,2160,8246,8246,Langwiesen,Zürich
5197,16/03/2020,Wohnung,"3,5",96,1950,8246,8246,Langwiesen,Zürich
5198,19/03/2020,Wohnung,"3,5",89,1760,5034,5034,Suhr,Aargau
5200,16/03/2020,Wohnung,"4,5",126,2110,8590,8590,Romanshorn,Thurgau
5200,16/03/2020,Wohnung,"4,5",126,2110,8590,8590,Romanshorn,Thurgau
5201,16/03/2020,Dachwohnung,"3,5",90,1900,8953,8953,Dietikon,Aargau
5201,16/03/2020,Dachwohnung,"3,5",90,1900,8953,8953,Dietikon,Zürich
5203,17/03/2020,Wohnung,2,70,1460,8953,8953,Dietikon,Aargau
5203,17/03/2020,Wohnung,2,70,1460,8953,8953,Dietikon,Zürich
5204,16/03/2020,Dachwohnung,"1,5",45,840,4419,4419,Lupsingen,Basel-Landschaft
5205,16/03/2020,Wohnung,1,33,1040,1006,1006,Lausanne,Waadt
5206,16/03/2020,Dachwohnung,"2,5",58,1550,8840,8840,Einsiedeln,Schwyz
5209,20/03/2020,Wohnung,"2,5",52,1570,8600,8600,Dübendorf,Zürich
5209,20/03/2020,Wohnung,"2,5",52,1570,8600,8600,Dübendorf,Zürich
5209,20/03/2020,Wohnung,"2,5",52,1570,8600,8600,Dübendorf,Zürich
5210,19/03/2020,Wohnung,"3,5",75,3300,8032,8032,Zürich,Zürich
5211,16/03/2020,Reihenfamilienhaus,"4,5",160,4519,8800,8800,Thalwil,Zürich
5212,18/03/2020,Wohnung,3,100,2250,1820,1820,Montreux,Waadt
5212,18/03/2020,Wohnung,3,100,2250,1820,1820,Montreux,Waadt
5213,16/03/2020,Büro,1,56,830,8580,8580,Amriswil,Thurgau
5213,16/03/2020,Büro,1,56,830,8580,8580,Amriswil,Thurgau
5213,16/03/2020,Büro,1,56,830,8580,8580,Amriswil,Thurgau
5213,16/03/2020,Büro,1,56,830,8580,8580,Amriswil,Thurgau
5213,16/03/2020,Büro,1,56,830,8580,8580,Amriswil,St. Gallen
5214,19/03/2020,Wohnung,2,55,2990,8001,8001,Zürich,Zürich
5215,19/03/2020,Wohnung,1,27,2190,8001,8001,Zürich,Zürich
5216,16/03/2020,Wohnung,"3,5",120,2850,8044,8044,Zürich,Zürich
5216,16/03/2020,Wohnung,"3,5",120,2850,8044,8044,Zürich,Zürich
5217,17/03/2020,Attikawohnung,"4,5",100,2860,8134,8134,Adliswil,Zürich
5217,17/03/2020,Attikawohnung,"4,5",100,2860,8134,8134,Adliswil,Zürich
5218,19/03/2020,Wohnung,1,25,1990,8001,8001,Zürich,Zürich
5219,19/03/2020,Wohnung,"3,5",60,3500,8008,8008,Zürich,Zürich
5220,16/03/2020,Büro,1,41,450,6300,6300,Zug,Zug
5220,16/03/2020,Büro,1,41,450,6300,6300,Zug,Zug
5221,16/03/2020,Wohnung,"1,5",46,2080,8001,8001,Zürich,Zürich
5224,16/03/2020,Wohnung,"2,5",50,1075,6006,6006,Luzern,Luzern
5224,16/03/2020,Wohnung,"2,5",50,1075,6006,6006,Luzern,Luzern
5224,16/03/2020,Wohnung,"2,5",50,1075,6006,6006,Luzern,Luzern
5225,20/03/2020,Wohnung,"3,5",93,1480,9000,9000,St. Gallen,St. Gallen
5229,17/03/2020,Einfamilienhaus,"3,5",120,1800,3856,3856,Brienzwiler,Bern
5229,17/03/2020,Einfamilienhaus,"3,5",120,1800,3856,3856,Brienzwiler,Bern
5229,17/03/2020,Einfamilienhaus,"3,5",120,1800,3856,3856,Brienzwiler,Bern
5231,16/03/2020,Wohnung,"4,5",105,1630,3123,3123,Belp,Bern
5231,16/03/2020,Wohnung,"4,5",105,1630,3123,3123,Belp,Bern
5232,16/03/2020,Wohnung,"2,5",59,1260,6246,6246,Altishofen,Luzern
5232,16/03/2020,Wohnung,"2,5",59,1260,6246,6246,Altishofen,Luzern
5233,19/03/2020,Wohnung,"3,5",80,3500,8008,8008,Zürich,Zürich
5235,19/03/2020,Wohnung,"3,5",85,3400,8008,8008,Zürich,Zürich
5239,16/03/2020,Attikawohnung,"3,5",102,2285,8180,8180,Bülach,Zürich
5239,16/03/2020,Attikawohnung,"3,5",102,2285,8180,8180,Bülach,Zürich
5239,16/03/2020,Attikawohnung,"3,5",102,2285,8180,8180,Bülach,Zürich
5240,17/03/2020,Wohnung,"2,5",75,1870,8953,8953,Dietikon,Aargau
5240,17/03/2020,Wohnung,"2,5",75,1870,8953,8953,Dietikon,Zürich
5241,16/03/2020,Wohnung,2,50,690,9630,9630,Wattwil,St. Gallen
5241,16/03/2020,Wohnung,2,50,690,9630,9630,Wattwil,St. Gallen
5241,16/03/2020,Wohnung,2,50,690,9630,9630,Wattwil,St. Gallen
5242,16/03/2020,Dachwohnung,"2,5",80,1850,8600,8600,Dübendorf,Zürich
5242,16/03/2020,Dachwohnung,"2,5",80,1850,8600,8600,Dübendorf,Zürich
5242,16/03/2020,Dachwohnung,"2,5",80,1850,8600,8600,Dübendorf,Zürich
5243,17/03/2020,Attikawohnung,"4,5",98,2565,8953,8953,Dietikon,Aargau
5243,17/03/2020,Attikawohnung,"4,5",98,2565,8953,8953,Dietikon,Zürich
5245,16/03/2020,Einzelzimmer,1,21,800,1006,1006,Lausanne,Waadt
5246,16/03/2020,Wohnung,"3,5",106,1820,6210,6210,Sursee,Luzern
5246,16/03/2020,Wohnung,"3,5",106,1820,6210,6210,Sursee,Luzern
5246,16/03/2020,Wohnung,"3,5",106,1820,6210,6210,Sursee,Luzern
5246,16/03/2020,Wohnung,"3,5",106,1820,6210,6210,Sursee,Luzern
5247,16/03/2020,Wohnung,"4,5",95,1640,9014,9014,St. Gallen,St. Gallen
5247,16/03/2020,Wohnung,"4,5",95,1640,9014,9014,St. Gallen,Appenzell Ausserrhoden
5248,16/03/2020,Wohnung,"2,5",55,1310,7000,7000,Chur,Graubünden
5248,16/03/2020,Wohnung,"2,5",55,1310,7000,7000,Chur,Graubünden
5249,22/03/2020,Wohnung,"3,5",80,1180,9642,9642,Ebnat-Kappel,St. Gallen
5249,22/03/2020,Wohnung,"3,5",80,1180,9642,9642,Ebnat-Kappel,St. Gallen
5250,16/03/2020,Wohnung,5,110,2100,9011,9011,St. Gallen,St. Gallen
5251,16/03/2020,Dachwohnung,"2,5",112,1180,9103,9103,Schwellbrunn,St. Gallen
5251,16/03/2020,Dachwohnung,"2,5",112,1180,9103,9103,Schwellbrunn,Appenzell Ausserrhoden
5251,16/03/2020,Dachwohnung,"2,5",112,1180,9103,9103,Schwellbrunn,Appenzell Ausserrhoden
5251,16/03/2020,Dachwohnung,"2,5",112,1180,9103,9103,Schwellbrunn,Appenzell Ausserrhoden
5252,16/03/2020,Maisonette / Duplex,"3,5",110,1350,8594,8594,Güttingen,Thurgau
5253,16/03/2020,Wohnung,"4,5",95,2470,4107,4107,Ettingen,Basel-Landschaft
5254,16/03/2020,Wohnung,"3,5",123,1780,9016,9016,St. Gallen,St. Gallen
5255,16/03/2020,Möbliertes Wohnobjekt,"2,5",70,989,7156,7156,Rueun,Graubünden
5256,16/03/2020,Wohnung,4,75,1590,4106,4106,Therwil,Basel-Landschaft
5257,17/03/2020,Wohnung,1,25,760,6010,6010,Kriens,Nidwalden
5257,17/03/2020,Wohnung,1,25,760,6010,6010,Kriens,Obwalden
5257,17/03/2020,Wohnung,1,25,760,6010,6010,Kriens,Luzern
5260,16/03/2020,Wohnung,"4,5",117,1990,4665,4665,Oftringen,Aargau
5260,16/03/2020,Wohnung,"4,5",117,1990,4665,4665,Oftringen,Aargau
5262,16/03/2020,Wohnung,"5,5",145,1970,5644,5644,Auw,Aargau
5264,16/03/2020,Wohnung,"2,5",35,1250,4800,4800,Zofingen,Aargau
5264,16/03/2020,Wohnung,"2,5",35,1250,4800,4800,Zofingen,Aargau
5268,17/03/2020,Wohnung,4,100,1990,8118,8118,Pfaffhausen,Zürich
5270,16/03/2020,Maisonette / Duplex,"4,5",135,2100,6415,6415,Arth,Schwyz
5271,22/03/2020,Dachwohnung,"2,5",46,1280,6390,6390,Engelberg,Nidwalden
5271,22/03/2020,Dachwohnung,"2,5",46,1280,6390,6390,Engelberg,Obwalden
5271,22/03/2020,Dachwohnung,"2,5",46,1280,6390,6390,Engelberg,Uri
5273,16/03/2020,Wohnung,1,21,600,7000,7000,Chur,Graubünden
5273,16/03/2020,Wohnung,1,21,600,7000,7000,Chur,Graubünden
5274,16/03/2020,Wohnung,"4,5",125,2150,6017,6017,Ruswil,Luzern
5275,16/03/2020,Wohnung,3,70,1130,7430,7430,Thusis,Graubünden
5275,16/03/2020,Wohnung,3,70,1130,7430,7430,Thusis,Graubünden
5277,16/03/2020,Möbliertes Wohnobjekt,1,32,650,9050,9050,Appenzell,Appenzell Innerrhoden
5277,16/03/2020,Möbliertes Wohnobjekt,1,32,650,9050,9050,Appenzell,Appenzell Innerrhoden
5277,16/03/2020,Möbliertes Wohnobjekt,1,32,650,9050,9050,Appenzell,Appenzell Innerrhoden
5277,16/03/2020,Möbliertes Wohnobjekt,1,32,650,9050,9050,Appenzell,Appenzell Innerrhoden
5277,16/03/2020,Möbliertes Wohnobjekt,1,32,650,9050,9050,Appenzell,Appenzell Innerrhoden
5282,16/03/2020,Einzelzimmer,1,10,500,4133,4133,Pratteln,Basel-Landschaft
5282,16/03/2020,Einzelzimmer,1,10,500,4133,4133,Pratteln,Basel-Landschaft
5282,16/03/2020,Einzelzimmer,1,10,500,4133,4133,Pratteln,Basel-Landschaft
5282,16/03/2020,Einzelzimmer,1,10,500,4133,4133,Pratteln,Basel-Landschaft
5283,19/03/2020,Maisonette / Duplex,5,139,1790,8880,8880,Walenstadt,St. Gallen
5290,16/03/2020,Wohnung,"4,5",112,1580,7430,7430,Thusis,Graubünden
5290,16/03/2020,Wohnung,"4,5",112,1580,7430,7430,Thusis,Graubünden
5293,16/03/2020,Wohnung,"2,5",48,1650,8152,8152,Glattbrugg,Zürich
5293,16/03/2020,Wohnung,"2,5",48,1650,8152,8152,Glattbrugg,Zürich
5293,16/03/2020,Wohnung,"2,5",48,1650,8152,8152,Glattbrugg,Zürich
5293,16/03/2020,Wohnung,"2,5",48,1650,8152,8152,Glattbrugg,Zürich
5294,16/03/2020,Wohnung,"3,5",88,1750,9436,9436,Balgach,St. Gallen
5294,16/03/2020,Wohnung,"3,5",88,1750,9436,9436,Balgach,St. Gallen
5294,16/03/2020,Wohnung,"3,5",88,1750,9436,9436,Balgach,St. Gallen
5296,16/03/2020,Wohnung,"2,5",60,990,8762,8762,Schwanden GL,Glarus
5297,22/03/2020,Wohnung,"4,5",106,1570,6182,6182,Escholzmatt,Luzern
5298,16/03/2020,Wohnung,"4,5",111,1890,8882,8882,Unterterzen,St. Gallen
5299,16/03/2020,Wohnung,"5,5",120,1550,7302,7302,Landquart,Graubünden
5299,16/03/2020,Wohnung,"5,5",120,1550,7302,7302,Landquart,Graubünden
5299,16/03/2020,Wohnung,"5,5",120,1550,7302,7302,Landquart,Graubünden
5300,16/03/2020,Wohnung,"4,5",120,3300,6005,6005,Luzern,Luzern
5300,16/03/2020,Wohnung,"4,5",120,3300,6005,6005,Luzern,Luzern
5300,16/03/2020,Wohnung,"4,5",120,3300,6005,6005,Luzern,Luzern
5303,17/03/2020,Wohnung,3,76,1763,4051,4051,Basel,Basel-Stadt
5304,16/03/2020,Wohnung,"5,5",120,2050,6018,6018,Buttisholz,Luzern
5304,16/03/2020,Wohnung,"5,5",120,2050,6018,6018,Buttisholz,Luzern
5304,16/03/2020,Wohnung,"5,5",120,2050,6018,6018,Buttisholz,Luzern
5305,16/03/2020,Maisonette / Duplex,"3,5",72,1300,6234,6234,Triengen,Luzern
5306,16/03/2020,Wohnung,3,70,1650,6212,6212,St. Erhard,Luzern
5306,16/03/2020,Wohnung,3,70,1650,6212,6212,St. Erhard,Luzern
5307,16/03/2020,Wohnung,"4,5",75,1280,5726,5726,Unterkulm,Aargau
5307,16/03/2020,Wohnung,"4,5",75,1280,5726,5726,Unterkulm,Aargau
5308,16/03/2020,Wohnung,"4,5",115,1880,6404,6404,Greppen,Luzern
5309,16/03/2020,Wohnung,"4,5",115,1920,6404,6404,Greppen,Luzern
5310,16/03/2020,Wohnung,"3,5",85,2700,6340,6340,Baar,Zug
5310,16/03/2020,Wohnung,"3,5",85,2700,6340,6340,Baar,Zug
5310,16/03/2020,Wohnung,"3,5",85,2700,6340,6340,Baar,Zug
5310,16/03/2020,Wohnung,"3,5",85,2700,6340,6340,Baar,Zug
5312,22/03/2020,Dachwohnung,"4,5",125,1690,7204,7204,Untervaz,Graubünden
5312,22/03/2020,Dachwohnung,"4,5",125,1690,7204,7204,Untervaz,Graubünden
5313,16/03/2020,Wohnung,"4,5",96,3749,8044,8044,Zürich,Zürich
5313,16/03/2020,Wohnung,"4,5",96,3749,8044,8044,Zürich,Zürich
5314,22/03/2020,Wohnung,"4,5",95,1400,9100,9100,Herisau,St. Gallen
5314,22/03/2020,Wohnung,"4,5",95,1400,9100,9100,Herisau,Appenzell Ausserrhoden
5314,22/03/2020,Wohnung,"4,5",95,1400,9100,9100,Herisau,Appenzell Ausserrhoden
5314,22/03/2020,Wohnung,"4,5",95,1400,9100,9100,Herisau,Appenzell Ausserrhoden
5315,16/03/2020,Möbliertes Wohnobjekt,"2,5",50,1520,7152,7152,Sagogn,Graubünden
5317,16/03/2020,Wohnung,"4,5",115,1950,6353,6353,Weggis,Luzern
5317,16/03/2020,Wohnung,"4,5",115,1950,6353,6353,Weggis,Luzern
5320,16/03/2020,Wohnung,5,110,1660,6034,6034,Inwil,Aargau
5320,16/03/2020,Wohnung,5,110,1660,6034,6034,Inwil,Aargau
5320,16/03/2020,Wohnung,5,110,1660,6034,6034,Inwil,Luzern
5320,16/03/2020,Wohnung,5,110,1660,6034,6034,Inwil,Luzern
5320,16/03/2020,Wohnung,5,110,1660,6034,6034,Inwil,Luzern
5321,16/03/2020,Wohnung,"4,5",87,1590,7206,7206,Igis,Graubünden
5323,16/03/2020,Wohnung,"2,5",59,720,9450,9450,Altstätten SG,St. Gallen
5323,16/03/2020,Wohnung,"2,5",59,720,9450,9450,Altstätten SG,Appenzell Innerrhoden
5323,16/03/2020,Wohnung,"2,5",59,720,9450,9450,Altstätten SG,Appenzell Ausserrhoden
5324,16/03/2020,Loft,"2,5",125,2586,5400,5400,Baden,Aargau
5328,22/03/2020,Möbliertes Wohnobjekt,2,53,1390,9008,9008,St. Gallen,St. Gallen
5328,22/03/2020,Möbliertes Wohnobjekt,2,53,1390,9008,9008,St. Gallen,St. Gallen
5329,16/03/2020,Wohnung,"4,5",90,2190,6003,6003,Luzern,Luzern
5330,16/03/2020,Wohnung,"3,5",80,910,3432,3432,Lützelflüh-Goldbach,Bern
5330,16/03/2020,Wohnung,"3,5",80,910,3432,3432,Lützelflüh-Goldbach,Bern
5330,16/03/2020,Wohnung,"3,5",80,910,3432,3432,Lützelflüh-Goldbach,Bern
5331,22/03/2020,Wohnung,"4,5",110,1300,3857,3857,Unterbach BE,Bern
5332,22/03/2020,Dachwohnung,"2,5",65,900,9430,9430,St. Margrethen SG,St. Gallen
5333,22/03/2020,Einzelzimmer,"3,5",120,940,7000,7000,Chur,Graubünden
5333,22/03/2020,Einzelzimmer,"3,5",120,940,7000,7000,Chur,Graubünden
5337,16/03/2020,Dachwohnung,"4,5",135,2850,6315,6315,Alosen,Zug
5337,16/03/2020,Dachwohnung,"4,5",135,2850,6315,6315,Alosen,Zug
5337,16/03/2020,Dachwohnung,"4,5",135,2850,6315,6315,Alosen,Zug
5337,16/03/2020,Dachwohnung,"4,5",135,2850,6315,6315,Alosen,Schwyz
5338,16/03/2020,Wohnung,"2,5",70,1435,4497,4497,Rünenberg,Basel-Landschaft
5340,16/03/2020,Wohnung,"3,5",80,1280,5415,5415,Nussbaumen AG,Aargau
5345,16/03/2020,Dachwohnung,"2,5",48,1080,9000,9000,St. Gallen,St. Gallen
5347,20/03/2020,Wohnung,"4,5",100,1496,6010,6010,Kriens,Nidwalden
5347,20/03/2020,Wohnung,"4,5",100,1496,6010,6010,Kriens,Obwalden
5347,20/03/2020,Wohnung,"4,5",100,1496,6010,6010,Kriens,Luzern
5355,22/03/2020,Wohnung,"3,5",91,2200,6003,6003,Luzern,Luzern
5359,16/03/2020,Wohnung,3,75,1565,7000,7000,Chur,Graubünden
5359,16/03/2020,Wohnung,3,75,1565,7000,7000,Chur,Graubünden
5361,16/03/2020,Dachwohnung,"2,5",55,980,5018,5018,Erlinsbach,Aargau
5362,16/03/2020,Dachwohnung,"2,5",70,1200,6822,6822,Arogno,Tessin
5363,20/03/2020,Wohnung,"3,5",65,930,9000,9000,St. Gallen,St. Gallen
5366,16/03/2020,Wohnung,2,50,1030,9466,9466,Sennwald,St. Gallen
5368,22/03/2020,Wohnung,2,36,820,6106,6106,Werthenstein,Luzern
5368,22/03/2020,Wohnung,2,36,820,6106,6106,Werthenstein,Luzern
5369,16/03/2020,Wohnung,"3,5",100,1665,9107,9107,Urnäsch,St. Gallen
5369,16/03/2020,Wohnung,"3,5",100,1665,9107,9107,Urnäsch,St. Gallen
5369,16/03/2020,Wohnung,"3,5",100,1665,9107,9107,Urnäsch,St. Gallen
5369,16/03/2020,Wohnung,"3,5",100,1665,9107,9107,Urnäsch,Appenzell Innerrhoden
5369,16/03/2020,Wohnung,"3,5",100,1665,9107,9107,Urnäsch,Appenzell Ausserrhoden
5369,16/03/2020,Wohnung,"3,5",100,1665,9107,9107,Urnäsch,Appenzell Ausserrhoden
5369,16/03/2020,Wohnung,"3,5",100,1665,9107,9107,Urnäsch,Appenzell Ausserrhoden
5374,20/03/2020,Wohnung,2,52,850,9450,9450,Altstätten SG,St. Gallen
5374,20/03/2020,Wohnung,2,52,850,9450,9450,Altstätten SG,Appenzell Innerrhoden
5374,20/03/2020,Wohnung,2,52,850,9450,9450,Altstätten SG,Appenzell Ausserrhoden
5375,22/03/2020,Wohnung,"3,5",70,1090,5736,5736,Burg AG,Aargau
5377,16/03/2020,Wohnung,"4,5",113,2080,8185,8185,Winkel,Zürich
5378,16/03/2020,Wohnung,"3,5",80,1180,2400,2400,Le Locle,Neuchâtel
5378,16/03/2020,Wohnung,"3,5",80,1180,2400,2400,Le Locle,Neuchâtel
5378,16/03/2020,Wohnung,"3,5",80,1180,2400,2400,Le Locle,Neuchâtel
5378,16/03/2020,Wohnung,"3,5",80,1180,2400,2400,Le Locle,Neuchâtel
5379,16/03/2020,Wohnung,2,50,1460,4051,4051,Basel,Basel-Stadt
5384,16/03/2020,Wohnung,2,60,1480,8154,8154,Oberglatt ZH,Zürich
